Order ID,Sale ID,Date,Order,Transaction type,Sale type,Sales channel,POS location,Billing country,Billing region,Billing city,Shipping country,Shipping region,Shipping city,Product type,Product vendor,Product,Variant,Variant SKU,Net quantity,Gross sales,Discounts,Returns,Net sales,Shipping,Taxes,Total sales
4836712972464,15551409520816,2023-01-09T12:31:08-05:00,#2661,product,order,Online Store,,Canada,Ontario,Mississauga,Canada,Ontario,Mississauga,,DOGORA,Clinic Order Medical Snuggie,XS,,4,64.760,0.000,0.000,64.760,0.000,8.420,73.180
4836712972464,15551409455280,2023-01-09T12:31:08-05:00,#2661,product,order,Online Store,,Canada,Ontario,Mississauga,Canada,Ontario,Mississauga,,DOGORA,Clinic Order Medical Snuggie,M2,,2,45.380,0.000,0.000,45.380,0.000,5.900,51.280
4836841521328,15551836094640,2023-01-09T14:20:38-05:00,#2662,product,order,Online Store,,Canada,Ontario,Mississauga,Canada,Ontario,Mississauga,,DOGORA,Clinic Order Medical Snuggie,M2,,4,90.760,0.000,0.000,90.760,0.000,11.800,102.560
4836841521328,15551836061872,2023-01-09T14:20:38-05:00,#2662,product,order,Online Store,,Canada,Ontario,Mississauga,Canada,Ontario,Mississauga,,DOGORA,Clinic Order Medical Snuggie,L,,3,76.170,0.000,0.000,76.170,0.000,9.900,86.070
4836841521328,15551836127408,2023-01-09T14:20:38-05:00,#2662,product,order,Online Store,,Canada,Ontario,Mississauga,Canada,Ontario,Mississauga,,DOGORA,Clinic Order Medical Snuggie,M1,,3,58.350,0.000,0.000,58.350,0.000,7.590,65.940
4837156651184,15552927924400,2023-01-09T19:01:12-05:00,#2663,product,order,Online Store,,Canada,Ontario,Vaughan,Canada,British Columbia,Nanaimo,,DOGORA,Clinic Order Medical Snuggie,S,,3,53.370,0.000,0.000,53.370,0.000,2.670,56.040
4837156651184,15552927891632,2023-01-09T19:01:12-05:00,#2663,product,order,Online Store,,Canada,Ontario,Vaughan,Canada,British Columbia,Nanaimo,,DOGORA,Clinic Order Medical Snuggie,M1,,3,58.350,0.000,0.000,58.350,0.000,2.920,61.270
4837195677872,15553087471792,2023-01-09T19:40:06-05:00,#2664,product,order,Online Store,,Canada,Quebec,Montréal,Canada,Quebec,Montréal,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-S,,1,46.750,0.000,0.000,46.750,0.000,2.340,49.090
4837954715824,15555590717616,2023-01-10T11:41:28-05:00,#2665,product,order,Online Store,,Canada,Ontario,Orleans,Canada,Ontario,Orleans,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-XS,,1,44.750,0.000,0.000,44.750,0.000,5.820,50.570
4837954715824,15555590750384,2023-01-10T11:41:28-05:00,#2665,shipping,order,Online Store,,Canada,Ontario,Orleans,Canada,Ontario,Orleans,,,,,,0,0.000,0.000,0.000,0.000,5.990,0.780,6.770
4838034473136,15555869704368,2023-01-10T12:46:15-05:00,#2666,shipping,order,Online Store,,United States,North Carolina,Indian Trail,United States,North Carolina,Indian Trail,,,,,,0,0.000,0.000,0.000,0.000,21.430,0.000,21.430
4838034473136,15555869671600,2023-01-10T12:46:15-05:00,#2666,product,order,Online Store,,United States,North Carolina,Indian Trail,United States,North Carolina,Indian Trail,,DOGORA,Hoodie,XL,,1,77.700,0.000,0.000,77.700,0.000,0.000,77.700
4838353928368,15557050695856,2023-01-10T17:07:11-05:00,#2667,product,order,Online Store,,Canada,Quebec,Montréal,Canada,Quebec,Montréal,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-S,,1,46.750,0.000,0.000,46.750,0.000,2.340,49.090
4839427702960,15560604025008,2023-01-11T13:55:13-05:00,#2668,product,order,Online Store,,Canada,Ontario,Markham,Canada,Ontario,Markham,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-XS,,2,89.500,0.000,0.000,89.500,0.000,11.640,101.140
4768511525040,15562736795824,2023-01-11T23:14:46-05:00,#2500,product,return,Online Store,,Canada,Quebec,Montréal,Canada,Quebec,Montréal,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-XS,,-2,0.000,0.000,-76.080,-76.080,0.000,-3.800,-79.880
4732355969200,15562758979760,2023-01-11T23:23:32-05:00,#2395,product,return,Online Store,,Canada,Ontario,Oakville,Canada,Ontario,Oakville,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-XXS,,-1,0.000,0.000,-43.250,-43.250,0.000,-5.620,-48.870
4840822964400,15565200720048,2023-01-12T12:46:10-05:00,#2669,product,order,Online Store,,Canada,Ontario,Kitchener,Canada,Ontario,Kitchener,,DOGORA,Clinic Order Medical Snuggie,M1,,3,58.350,0.000,0.000,58.350,0.000,7.590,65.940
4840822964400,15565200785584,2023-01-12T12:46:10-05:00,#2669,product,order,Online Store,,Canada,Ontario,Kitchener,Canada,Ontario,Kitchener,,DOGORA,Clinic Order Medical Snuggie,XS,,2,32.380,0.000,0.000,32.380,0.000,4.210,36.590
4840822964400,15565200687280,2023-01-12T12:46:10-05:00,#2669,product,order,Online Store,,Canada,Ontario,Kitchener,Canada,Ontario,Kitchener,,DOGORA,Clinic Order Medical Snuggie,M2,,1,22.690,0.000,0.000,22.690,0.000,2.950,25.640
4840822964400,15565200621744,2023-01-12T12:46:10-05:00,#2669,product,order,Online Store,,Canada,Ontario,Kitchener,Canada,Ontario,Kitchener,,DOGORA,Clinic Order Medical Snuggie,XL,,1,26.990,0.000,0.000,26.990,0.000,3.510,30.500
4840822964400,15565200752816,2023-01-12T12:46:10-05:00,#2669,product,order,Online Store,,Canada,Ontario,Kitchener,Canada,Ontario,Kitchener,,DOGORA,Clinic Order Medical Snuggie,S,,2,35.580,0.000,0.000,35.580,0.000,4.630,40.210
4840822964400,15565200654512,2023-01-12T12:46:10-05:00,#2669,product,order,Online Store,,Canada,Ontario,Kitchener,Canada,Ontario,Kitchener,,DOGORA,Clinic Order Medical Snuggie,L,,1,25.390,0.000,0.000,25.390,0.000,3.300,28.690
4790730490032,15568103932080,2023-01-13T00:53:46-05:00,#2551,product,return,Online Store,,Canada,Quebec,Sainte Anne Des Lacs,Canada,Quebec,Sainte Anne Des Lacs,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-S,,-1,0.000,0.000,-46.750,-46.750,0.000,-2.340,-49.090
4790730490032,15568103964848,2023-01-13T00:53:46-05:00,#2551,product,return,Online Store,,Canada,Quebec,Sainte Anne Des Lacs,Canada,Quebec,Sainte Anne Des Lacs,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-M,,-1,0.000,0.000,-49.500,-49.500,0.000,-2.480,-51.980
4841672999088,15568134996144,2023-01-13T01:03:20-05:00,#2670,product,order,Online Store,,Canada,Manitoba,Winnipeg,Canada,Manitoba,Winnipeg,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-XXS,,2,86.500,0.000,0.000,86.500,0.000,4.330,90.830
4841980821680,15569068064944,2023-01-13T08:45:23-05:00,#2671,product,order,Online Store,,Canada,British Columbia,Vancouver,Canada,Ontario,Burlington,,DOGORA,Clinic Order Medical Snuggie,S,,4,71.160,0.000,0.000,71.160,0.000,9.250,80.410
4841980821680,15569068097712,2023-01-13T08:45:23-05:00,#2671,product,order,Online Store,,Canada,British Columbia,Vancouver,Canada,Ontario,Burlington,,DOGORA,Clinic Order Medical Snuggie,XS,,3,48.570,0.000,0.000,48.570,0.000,6.310,54.880
4841980821680,15569068032176,2023-01-13T08:45:23-05:00,#2671,product,order,Online Store,,Canada,British Columbia,Vancouver,Canada,Ontario,Burlington,,DOGORA,Clinic Order Medical Snuggie,M1,,4,77.800,0.000,0.000,77.800,0.000,10.110,87.910
4841980821680,15569067999408,2023-01-13T08:45:23-05:00,#2671,product,order,Online Store,,Canada,British Columbia,Vancouver,Canada,Ontario,Burlington,,DOGORA,Clinic Order Medical Snuggie,M2,,4,90.760,0.000,0.000,90.760,0.000,11.800,102.560
4841980821680,15569067933872,2023-01-13T08:45:23-05:00,#2671,product,order,Online Store,,Canada,British Columbia,Vancouver,Canada,Ontario,Burlington,,DOGORA,Clinic Order Medical Snuggie,XL,,5,134.950,0.000,0.000,134.950,0.000,17.540,152.490
4841980821680,15569067966640,2023-01-13T08:45:23-05:00,#2671,product,order,Online Store,,Canada,British Columbia,Vancouver,Canada,Ontario,Burlington,,DOGORA,Clinic Order Medical Snuggie,L,,5,126.950,0.000,0.000,126.950,0.000,16.500,143.450
4842332225712,15570200264880,2023-01-13T13:38:39-05:00,#2672,product,order,Online Store,,Canada,Ontario,Orleans,Canada,Ontario,Orleans,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-XXS,,2,86.500,0.000,0.000,86.500,0.000,11.250,97.750
4842383966384,15570373050544,2023-01-13T14:18:36-05:00,#2673,product,order,Online Store,,Canada,Quebec,Notre Dame De Pontmain,Canada,Quebec,Notre Dame De Pontmain,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-XXS,,1,43.250,0.000,0.000,43.250,0.000,2.160,45.410
4842383966384,15570373083312,2023-01-13T14:18:36-05:00,#2673,shipping,order,Online Store,,Canada,Quebec,Notre Dame De Pontmain,Canada,Quebec,Notre Dame De Pontmain,,,,,,0,0.000,0.000,0.000,0.000,5.990,0.300,6.290
4842523001008,15570841305264,2023-01-13T16:04:33-05:00,#2674,product,order,Online Store,,Canada,Ontario,Courtland,Canada,Ontario,Courtland,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-S,,2,93.500,0.000,0.000,93.500,0.000,12.160,105.660
4842751623344,15571641598128,2023-01-13T19:14:35-05:00,#2675,product,order,Online Store,,Canada,Ontario,Orillia,Canada,Ontario,Orillia,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-M,,1,49.500,0.000,0.000,49.500,0.000,6.440,55.940
4843851186352,15575101145264,2023-01-14T16:26:27-05:00,#2676,product,order,Online Store,,Canada,Ontario,Brantford,Canada,Ontario,Brantford,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-XXS,,1,43.250,0.000,0.000,43.250,0.000,5.620,48.870
4843851186352,15575101178032,2023-01-14T16:26:27-05:00,#2676,shipping,order,Online Store,,Canada,Ontario,Brantford,Canada,Ontario,Brantford,,,,,,0,0.000,0.000,0.000,0.000,5.990,0.780,6.770
4844169330864,15576119443632,2023-01-14T21:27:24-05:00,#2677,product,order,Online Store,,Canada,Ontario,Etobicoke,Canada,Ontario,Etobicoke,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-XS,,3,134.250,0.000,0.000,134.250,0.000,17.450,151.700
4844169330864,15576119476400,2023-01-14T21:27:24-05:00,#2677,product,order,Online Store,,Canada,Ontario,Etobicoke,Canada,Ontario,Etobicoke,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-S,,3,140.250,0.000,0.000,140.250,0.000,18.230,158.480
4844804047024,15578038075568,2023-01-15T12:25:51-05:00,#2678,shipping,order,Online Store,,Canada,Ontario,Embrun,Canada,Ontario,Embrun,,,,,,0,0.000,0.000,0.000,0.000,5.990,0.780,6.770
4844804047024,15578038042800,2023-01-15T12:25:51-05:00,#2678,product,order,Online Store,,Canada,Ontario,Embrun,Canada,Ontario,Embrun,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-XXS,,1,43.250,0.000,0.000,43.250,0.000,5.620,48.870
4844817678512,15578079920304,2023-01-15T12:38:36-05:00,#2679,product,order,Online Store,,Canada,Ontario,Waterloo,Canada,Ontario,Waterloo,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-XS,,2,89.500,0.000,0.000,89.500,0.000,11.640,101.140
4815058141360,15580115992752,2023-01-15T21:52:55-05:00,#2617,product,return,Online Store,,Canada,Ontario,Mississauga,Canada,Ontario,Mississauga,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-XXS,,-2,0.000,0.000,-73.530,-73.530,0.000,-9.560,-83.090
4820777828528,15580145254576,2023-01-15T22:02:32-05:00,#2633,unknown,return,Online Store,,Canada,Ontario,Mississauga,Canada,Ontario,Mississauga,,,,,,0,0.000,0.000,-185.380,-185.380,0.000,0.000,-185.380
4837195677872,15582149673136,2023-01-16T11:59:03-05:00,#2664,product,return,Online Store,,Canada,Quebec,Montréal,Canada,Quebec,Montréal,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-S,,-1,0.000,0.000,-46.750,-46.750,0.000,-2.340,-49.090
4846121386160,15582158291120,2023-01-16T12:01:19-05:00,#2680,product,order,Online Store,,Canada,Ontario,Peterborough,Canada,Ontario,Peterborough,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-S,,2,93.500,0.000,0.000,93.500,0.000,12.160,105.660
4846166212784,15582309777584,2023-01-16T12:40:42-05:00,#2681,product,order,Online Store,,Canada,Ontario,Toronto,Canada,Ontario,Toronto,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-S,,2,93.500,0.000,0.000,93.500,0.000,12.160,105.660
4846309507248,15582782193840,2023-01-16T14:40:44-05:00,#2682,product,order,Online Store,,Canada,British Columbia,Prince George,Canada,British Columbia,Prince George,,DOGORA,Clinic Order Medical Snuggie,XL,,4,107.960,0.000,0.000,107.960,0.000,5.400,113.360
